tweet;replies_count;retweets_count;likes_count
@kisbet_ @rarasathie_ @meltdownbytori 1. Juara 3x ⭐⭐⭐  2. Juara di Argentina 1978, Mexico 1986, Qatar 2022  3. 1978, Mario Kempes 6 gol. 1986, Diego Maradona 5 gol. 2022, Lionel Messi 7 gol.;0;1;0
@TaufikDamas kalian pada lupa ya..? bahwa skrg Argentina juara 1 di PD Qatar 2022.. lho...;0;0;0
Pertandingan final terbaik tadi malam Argentina vs France, idola Messi juara...best of the best;0;0;0
Ada kabar buruk yang mengancam masyarakat Argentina setelah Lionel Messi dan rekan-rekannya di tim nasional sah meraih gelar juara Piala Dunia 2022 Qatar. 😱  https://t.co/vID3xo428G;0;0;0
Ada kabar buruk yang mengancam masyarakat Argentina setelah Lionel Messi dan rekan-rekannya di tim nasional sah meraih gelar juara Piala Dunia 2022 Qatar. 😱  https://t.co/AwihweTlc5;0;0;0
DPD Partai Golkar Purwakarta mengucapkan selamat atas disematkannya Argentina sebagai juara Piala Dunia 2022 💛🙏💛  https://t.co/zwD5DJhQDu;0;0;0
🇦🇷 Argentina juara Piala Dunia sebanyak 3 kali. 🌟 🌟 🌟 1978,1986,2022 Lionel Messi is the GOAT: 🏆10x La Liga 🏆7x Copa del Rey 🏆4x Champions League 🏆7x Spanish Super Cup 🏆3x UEFA Super Cup 🏆3x Club World Cup 🏆1x Ligue 1 🏆1x Copa America 🏆7x Ballon D’or 🏆 #FIFAWorldCup  https://t.co/q5cUaBqLc1;0;0;1
Selamat buat argentina, juara piala dunia 2022 qatar, juga buat messi yg jadi pemain terbaik turnamen akbar kali ini, menjadi kado terindahnya sebelum pensiun di timnas #argentina #messi #PialaDunia2022;0;0;0
@Zanubiasasaja argentina juara garnaco radijak;1;0;0
Juara Piala Dunia 2022, Timnas Argentina Dibanjiri Ucapan Selamat  https://t.co/F4i17ur5ad;0;0;0
@sugadibalikagus @indosupporter Kalo ada, nanti Argentina ga bisa juara Copa dong;0;0;0
antara seneng sama sedih, senengnya argentina juara sedih nya dompet ilang anjing.;0;0;1
@textsfromurgf Argentina juara, tpi lebih seneng jdi juara di hatinya @textsfromurgf 🙌🏻🙌🏻;0;0;1
Atau dokumenter argentina di piala dunia ini, kemarin yg juara copa aja udh merinding nontonnya;0;0;0
Argentina Juara, Emiliano Martinez Kirim Ejekan Brutal ke Kylian Mbappe – inews –  https://t.co/SWzASY8Nzh – #Arenanews #Kamidi #Opsiminfo- https://t.co/FLyfkf6ihk;0;0;0
Bawa Argentina Juara Piala Dunia 2022, Lionel Messi Tambah Koleksi Mobil? – Inews –  https://t.co/kFWIiT1UZV – #Arenanews #Kamidi #Opsiminfo- https://t.co/DJiOdy7sBa;0;0;0
Ansar-Soerya Nonton Bareng Argentina Juara Piala Dunia Qatar 2022 Bersama Masyarakat Batam  https://t.co/3m4hKn04CI lewat @WartaKepri.co.id;0;0;0
@indosupporter Cuma di era PSSInya Iwan Bule, Argentina bisa Juara Dunia. Kurang bagong apa coba!?;0;0;0
Momen Haru Tangis Ibu Lionel Messi Pecah Saat Argentina Juara Piala Dunia 2022  https://t.co/iXRFQPwrds;0;0;0
@IndiHomeJBN Final yg luar biasa, selamat Messi bisa membawa Argentina juara.... @IndiHomeJBN;0;0;0
@Jumadi52056989 @YaqutCQoumas Kalau saya Pak Gusmen... dukung Maroko... Pas kalah oleh Perancis.. Jadi saya dukung Argentina.. Faktornya... yaaah.. biar komplik juara yang diraih Messi... he he.. Sebenarnya saya juga menyukai Mbape... tapi beliau udah mer;0;0;0
@realmadridindo1 35 tahun  Semua penghargaan sudah dia dapat, bahkan event tertinggi kelas piala dunia  Head to head dengan semua pemain yang lo sebutin juga kalah bos dengan seorang messi.  Dan juara itu untuk argentina, messi hanya membantu memenangkann;4;0;39
"Received via WhatsApp  ""Keputusan Argentina menang belum rasmi. Dengar dengar Croatia, Morocco setuju bergabung dengan France untuk menjadi gabungan juara Piala Dunia. Kita tunggu keputusan penuh dari FIFA pukul 3 ptg nanti.""";0;3;10
Parade Juara, Timnas Argentina Naik Bus Terbuka dan Dikawal Pasukan Berkuda  https://t.co/WyUkfgfnD4;0;0;0
Akhirnya argentina yang memegang juara piala dunia  https://t.co/qzyFwUlzRy;0;0;0
Akhir Perdebatan GOAT: Argentina Juara Dunia 2022, Lionel Messi Pemain Terbaik Sepanjang Masa!  https://t.co/c7EExY1MQm;0;0;0
Viral Ramalan Polanco pada 2015 Silam soal Argentina Jadi Juara Piala Dunia 2022  https://t.co/MsfPaPiYIa;1;0;1
Argentina udah juara. Sekarang giliranku bigwin🥰;0;0;0
Georginia ikut seneng gak ya argentina juara?;0;0;0
antara-euforia-juara-piala-dunia-dan-inflasi-gila-argentina  https://t.co/23xL1ltK4R  Publik Argentina bersorak usai Lionel Messi cs menjadi kampiun Piala Dunia 2022. Euforia bergema saat Argentina masih menghadapi permasalahan ekonomi.;0;0;0
Messi bawa Argentina Juara Dunia, samai legenda Dunia Diego Maradona  https://t.co/U9Vd5DVeIQ #argentina, #Messi𓃵;0;0;0
Argentina Juara Piala Dunia 2022  https://t.co/lrZLxUIsDD;0;0;0
Sikat Prancis dan bawa Argentina Juara, Messi: Kami berhasil! . #EMTEKWORLDCUP2022 #BOLANETWORLDCUP2022  #PialaDunia #PialaDunia2022  https://t.co/OeBHWSIsVV;0;0;3
#LionelMessi tak merasa cukup rayakan juara hanya di lapangan, tapi sampai atas meja! 😆  #LM #ARG #Argentina #PialaDunia #FIFAWorldCup #Qatar2022  https://t.co/uZjeHfhGon;1;15;115
Menang Kalah biasa, Yang Juara adalah mereka yang gak ketinggalan Sholat Subuh selama ikutin Piala dunia  Vamos Argentina 🇦🇷🇦🇷🇦🇷;0;0;0
Argentina Juara Dunia Piala Dunia 2022 Qatar, Marc Marquez Pasang Foto Lionel Messi  https://t.co/J8d685YmNt;0;0;0
@pw_gun @Danilone161 @Nir12345535 @LaksaTumpah @idextratime Argentina juara, yang ngamuk 😂  https://t.co/E92M4bamkL;1;0;0
@Rayanajakasurya Argentina Juara Lagi 2030;0;0;0
@BuayaUbanan argentina bisa juara karna pelatih perancis dibayar 🤣;0;0;0
CONGRATULATIONS ARGENTINA!🇦🇷🥳  Argentina resmi menjadi juara dalam pertandingan sepak bola terbesar di dunia tahun ini Piala Dunia 2022. Lewat laga final yg dramatis, Argentina menjadi juara Piala Dunia untuk ke-3 kalinya dengan keunggulan 4-2 (3-3) atas Prancis.  #BeritaSonora  https://t.co/pLVLVsWac6;0;0;0
@idextratime Cuma di era jokowi Messi bisa juara dengan argentina 😎😎;0;0;3
VIDEO: Timnas Argentina Juara Piala Dunia, Penggawa Tim Tango Rayakan 'Kematian' Kylian Mbappe  https://t.co/z8gFfGz1xU;0;0;0
Arep Argentina juara sek menang tetep wong wedok;0;0;2
@ainunrozi Ngakak sampe argentina juara😭;0;1;0
"Over all, semua pemain KEREN BANGET TERUTAMA KIPERNYA; EMI MARTINEZ 👏🏻😭 semuanya effort, bener² tim yg solid 👍🏻🥺 mulai dari bek, lini tengah, sampe strikernya 👏🏻🇦🇷  meskipun ada beberapa kekesalan karena banyak peluang gol, tp gapapa, yg penting ARGENTINA JUARA PILDUN 2022 🇦🇷🏆  https://t.co/QYxMCklkS0";0;0;0
MENANG ADU PINALTI, MESSI CS JUARA PIALA DUNIA KE-3 KALI!!! 🇦🇷  Dijuluki menjadi pertandingan yang terbaik di ajang final Piala Dunia. Argentina vs Perancis menyuguhkan sepak bola yang memanjakan mata.   #FIFAWorldCup #Qatar2022 #messi #MatchdayGoal #mbappe #bola #bet  https://t.co/U5APr6sHue;0;0;0
Argentina juara sesuai prediksi 🏆  https://t.co/3AO5X0b0XG;0;0;3
Bawa Argentina Juara Piala Dunia 2022, Lionel Messi Tambah Koleksi Mobil? – Inews –  https://t.co/GJ7SRwfrAG – #Arenanews #Kamidi #Opsiminfo  https://t.co/ESpGdaZn7D;0;0;0
Apes! Drake harus kehilangan uang Rp15 miliar meski Argentina juara Piala Dunia 2022, netter ributkan kutukan  https://t.co/69CjbPxNcD;0;0;0
"JUARA PIALA DUNIA 2022 QATAR  ⚽️  Pertandingan Panas di Final Antara ARGENTINA Melawan PRANCIS  Setelah melewati Babak Pinalti  Di Menangkan Oleh ARGENTINA  Dengan score 4 - 2 di Babak Pinalti  AYO DUKUNG TERUS TIM KESAYANGAN MU DI BANDARBOLA855 &amp; RAIH KESEMPATAN HADIAH LAIN NYA  https://t.co/blSQgjvh1e";0;0;0
Kiper Emiliano Martinez, Berasal dari Keluarga Sederhana Bawa Argentina Jadi Juara Piala Dunia 2022  https://t.co/3iTJF2XlUm;0;0;2
VIDEO: Timnas Argentina Juara Piala Dunia, Penggawa Tim Tango Rayakan 'Kematian' Kylian Mbappe  https://t.co/7GKGIqKvSQ;0;0;0
Penjelasan Drake Kehilangan Rp 15 Miliar meski Argentina Juara Piala Dunia 2022  https://t.co/05Z91WGNOk;0;0;0
Makanan hari ini dapa rasa sadap skali eeh gara-gara Argentina juara 🤣🇦🇷🏆  https://t.co/M69uJVNuDd;0;0;3
Argentina ni mcm BN la .Takde Bossku ranap. Argentina tanpa Messi tak dapatnya World Cup .France di World Cup 2026 ,Mbappe di usia 27 ,Camavinga baru 24 dan Upamecano 28 tahun . France ada pelapis muda yg mantap untuk kembali sebagai Juara dunia di edisi akan datang.;0;0;1
"⭐Mario Kempes 1978 ⭐Diego Maradona 1986 ⭐Lionel Messi 2022  at least ada huruf ""M"" dinama mereka yang menghantarkan Argentina juara dunia";0;0;0
Infografik Argentina Juara Piala Dunia 2022  https://t.co/yFDLMitymy;0;2;6
@barcastuff_idn Nanya min, Admin barca lumayan sering share tentang argentina juara, admin PSG kok diem bae min, tau knpa?;2;0;0
Warga Buenos Aires, ibukota Argentina merayakan kemenangan Juara Piala Dunia #Qatar2022 ⚽️  #Nalar …;0;1;1
Hanya di zaman Pak Jokowi. Argentina juara Pildun.  Hebat ya Pak Jokowi. 👏👏👏👏;0;3;4
Due to Argentina menang + Messi pensiun as juara dunia, mau GIVEAWAY SALDO E-WALLET @ 50k MASING-MASING 10k/5 orang. Retweet aja, semua orang boleh ikut. #zonauang;27;363;34
Argentina Sang Juara  https://t.co/qBB6I8iYo9;0;0;2
2018 Kroasia runner up cair, 2022 Argentina juara cair, 2026 antara pilihan negara ga lolos group atau kembali ke pola pertama ini wkwk;0;0;0
Yg juara Argentina Yg kalah Prancis Yg panas Dodo lopers  #FIFAWorldCup;0;0;0
@HusinShihab @budimandjatmiko Lahoz juga tidak adil ke argentina.bang sejagad menanti tim tango juara.;0;0;0
Pemandangan unik terjadi saat perayaan gelar juara timnas Argentina. Sebelum angkat trofi, Lionel Messi dipakaikan jubah khas Arab, Bisht, oleh Emir Qatar. #FIFAWorldCup  https://t.co/uiWRAeaqfF;0;0;2
Nobar Piala Dunia Paling Menegangkan, Argentina Juara  https://t.co/FuecsLYWd1;0;0;0
@CocopitoeM @SuporterFC Kaya ada konspirasi 😂 emang sih kalau France juara euforianya bakal beda kayanya Biasa aja ga akan se seru kalau Argentina juara, tapi entahlah tau kali FIFA organisasinya gimana?;1;0;5
Daftar Lengkap Juara Piala Dunia: Argentina bukan yang terbanyak menang! . #EMTEKWORLDCUP2022 #BOLANETWORLDCUP2022  #PialaDunia #PialaDunia2022  https://t.co/H6oZVAkUHy;1;2;4
"@sterniiiyyyy @AnggoroDL @indosupporter Tidak bisa dipungkiri ada campur tangan beliau. Argentina bisa juara di jaman ketumnya ""bapak"" tersayang kita";0;0;0
Gap paling lama negara untuk juara lagi di Piala Dunia:  Uruguay (1950 - ?) Inggris (1966 - ?) Italia (1938 - 1982) - 44 tahun Argentina (1984 - 2022) - 36 tahun Jerman (1990 - 2014) - 24 tahun Brasil (1970 - 1994) - 24 tahun Perancis (1998 - 2018) - 20 tahun;0;0;0
Dri yang tadinya diledekin kalah lawan saudi  Tpi Endingnya manis keluar sebagai juara dunia  Argentina juara settingan? Dirancang Utk messi ?  Herannya narasi itu muncul ketika portugal gugur wkwk  Klo portugal  dan ronaldo yg juara ga setinggan gitu ,?  Ah dasar dangkal;0;0;0
Senin yang enjoy setelah persib menang lalu argentina juara, sebenernya bukan pendukung argentina tp merasa terpanggil karena era messi dan ronaldo segera berakhir dan di ujung era ini salah satu dr mereka jadi juara piala dunia, mari kita sambut era baru sepakbola..;0;0;2
@jek___ Harusnya juara 1 dong Arab Saudi kan bisa ngalahin Argentina...;0;0;0
Usai Juara Piala Dunia 2022, Pelatih Argentina Ingin Messi Lakukan Hal Ini   https://t.co/Zbf6ZV1J1P;0;0;2
@idextratime Memang sudah diatur sedemikian rupa oleh Argentina agar Argentina juara;2;0;0
Sempet badmood jalan keluar orang-orang pada ngomongin Argentina menang tapi yang dipuji tetep Mbappé, tuh @KMbappe walaupun juara 2 yang nyuri spotlight tetep elu, jangan sedih :( abis ini gajimu makin tinggi boss;0;0;0
Cuman di era pak jokowi argentina bisa juara pildun, Termima kasih pak jokowi. 😂 #messi;0;0;0
@chitaglorya3rd Argentina Juara coiiii;0;0;0
VIDEO: Timnas Argentina Juara Piala Dunia, Instagram Produk Cristiano Ronaldo Kena Bully Fans  https://t.co/a1AWs1SJ3P;0;0;0
Argentina meraih dua gelar juara dalam dua tahun. Setelah Copa America pada 2021, sekarang skuad asuhan Lionel Scaloni itu pun sukses memenangkan Piala Dunia 2022. #juaraboladunia    https://t.co/TKYkuqrZdj;0;3;4
Daftar Lengkap Juara Piala Dunia: Negara Mana yang Lebih Banyak dari Timnas Argentina? -  https://t.co/kpmQt1cweG  https://t.co/IgVfzjNU4P via @bolanet  https://t.co/aNzDFA3v8E . . . #m88mansion #m88mansionindo #m88indo #m88laliga;0;0;0
Kata-kata Magis Peter Drury yang Mengantar Argentina Juara Piala Dunia: Messi Bersalaman dengan Surga! -  https://t.co/kpmQt1cweG  https://t.co/tJZSiZJKUf via @bolanet  https://t.co/aNzDFA3v8E . . . #m88mansion #m88mansionindo #m88indo #m88laliga;0;0;1
@jek___ Gw msh kaget liat Argentina juara tod;0;0;0
@The_RedsIndo Georgina kan asal Argentina, kira² dia senang gak negara asalnya juara dunia? 😅;0;0;2
Menjadi Juara Piala Dunia 2022 Adalah Dongeng Argentina, Kalah dari Arab Bikin Messi Ucapkan Mantra Ajaib Ini   https://t.co/TgxTLABqlr;0;0;0
@kisbet_ @meltdownbytori #Argentina  Juara 3X  1978 di argentina,mario kempes 1986 di meksiko,diego maradona 2022 di qatar,lionel messi  Bismillahirrahmanirrahim semoga ada rejeki untuk keluarga saya, Aamiin..;0;1;0
Alexis Mac Allister Ungkap Rahasia Argentina Juara Piala Dunia 2022 -  https://t.co/kpmQt1cweG  https://t.co/uWShWTU4g0 via @bolanet  https://t.co/aNzDFA3v8E . . . #m88mansion #m88mansionindo #m88indo #m88laliga;0;0;0
Rapor Pemain Argentina di Final Piala Dunia 2022: Lionel Messi The Real GOAT, Memang Layak Juara! -  https://t.co/kpmQt1cweG  https://t.co/VGlVwBIyr4 via @bolanet  https://t.co/aNzDFA3v8E . . . #m88mansion #m88mansionindo #m88indo #m88laliga;0;0;0
Sejatinya yg juara dlm ajang piala dunia sepak bola  Arab Saudi, karena Arab Saudi satu2nya team yg bisa mengalahkan team Argentina🤪🤪🤪🤭.;0;0;0
5 Fakta Mengejutkan Argentina Juara Piala Dunia 2022: Lionel Messi Dewa Sepak Bola!   https://t.co/z5MkMK1VkR;0;0;0
Prancis kalah tapi gapapa Argentina pantes jadi juara, messi udah waktunya ngangkat trofi world cup;0;0;0
@Themann__98 @idextratime Mau giveaway atau apalah itu SEJARAH TELAT MENCATAT MESSI ARGENTINA JUARA DUNIA 2022;0;0;0
Bak Kisah Dongeng, Emiliano Martinez Baru Debut di Timnas Argentina Tahun 2021, Tapi Sudah Berikan Tiga Gelar Juara -  https://t.co/kpmQt1uFsO  https://t.co/UJYr5mKdh4 via @bolanet  https://t.co/aNzDFAlEmM . . . #m88mansion #m88mansionindo #m88indo #m88laliga;0;0;0
2014 liat messi kalah difinal itu sangat menyakitkan, tahun sekarang kesetiaan ini dibayar lunas dgn keluar sebagai juara. vamos argentina🇦🇷;0;0;0
ARGENTINA JUARA PIALA DUNIA 2022! Messi Jadi Bintang, Mbappe Sendirian 'Gendong' Prancis   https://t.co/qSAvs0mUbX;0;0;0
Momen Messi bersama Argentina menjadi Juara Dunia.. #FIFAWorldCup  https://t.co/GluTNJBFHb;0;2;8
"@TerrificJRP9 @idextratime habis ini diundang ke Argensiar, ""Konser Piala Dunia Argentina Juara""";0;0;4
36th  penantian Argentina Juara lagi di Qatar 2022 🇲🇦🇸🇦🇵🇸🇮🇩🇦🇷🇫🇷❤️❤️❤️❤️❤️❤️ 1994 ku mulai mengenal  sejarah² Tim sepakbola dunia dan Argentina 🇦🇷  https://t.co/crxtGZel2w;0;0;0
Mantap! Argentina Juara Piala Dunia 2022   https://t.co/j2JCsuK3wS;0;0;0
Idolakan Messi, Habib Jafar Pamer Video Argentina Juara Piala Dunia  https://t.co/POIoVWFsWU;0;1;0
VIDEO: Timnas Argentina Juara Piala Dunia, Instagram Produk Cristiano Ronaldo Kena Bully Fans  https://t.co/IioHJ7gYrr;0;0;0
@ini_nuha @ice_creameee @DonLaffitte @stadiuvm @heydeww_ @hamuuzaa @corazoncinta @tetanggaelonmus @idextratime Wkwkw, udah login kali 🤣 seengaknya tebakan 1 gol argentina gue bener.😛  Oh iya selamat ya indolanya juara WC 2022. 👏👏👏;1;0;0
Hasil Akhir Piala Dunia 2022, Argentina Raih Gelar Juara  https://t.co/WWtdpyC5FU  https://t.co/GVL5Uzf5tg;0;0;1
#FOTO Prancis gagal menjadi juara Piala Dunia 2022 usai takluk dari Argentina di Qatar. Presiden Prancis pun memeluk dan menghibur Mbappe yang sedih usai laga final. Berikut potretnya!  https://t.co/ZJAnRnoYpI;0;1;4
@naoneafi @tfkakbarr @Helterskelt27 @The_RedsIndo Fun fact: argentina tim yang paling sering ganti formasi dan komposisi pemain di WC 2022. Banyak pundit bilang transisi argentina yang terbaik diantara semifinalis lain. Itulah yg membawa argetina juara wa;0;0;0
Menarik juga, ternyata dalam kompetisi gak selalu harus terus menang untuk jadi juara, kadang sesekali bisa kalah, fakta di pertandingan pertama worldcup 2022, Argentina dikalahkan Arab Saudi, yang membedakan team work hebat itu adalah mentalitas juara, setelah kalah bangkit lagi  https://t.co/8R0iRw4Fo4;0;0;1
Argentina sudah juara saatnya Indonesia mengikuti jejaknya;0;0;0
Ada yg korban Argentina juara?  Mau jual perhiasan emas istri, kerabat atau teman? Bisa banget langsung dm untuk info 🇦🇷😁😇  Utamakan ada surat belinya ya   All in Argentina 🇦🇷🇦🇷😬 Harinya Messi 🔟;0;0;1
Bukan Messi saja, Argentina juga panen rekor usai Juara Piala Dunia 2022! . #EMTEKWORLDCUP2022 #BOLANETWORLDCUP2022  #PialaDunia #PialaDunia2022  https://t.co/7DSfbbNzF7;0;1;6
@fuazzano__ @idextratime Nah ini, semua pemain argentina pengen messi jadi juara;0;1;0
Selamat timnas Argentina jadi Juara World Cup 2022 Qatar.  Salam dari PSSI #WorldCup2022  https://t.co/g2fxtQSWRE;0;0;0
Hore Argentina juara dunia... Sementara desa Konoha masih mengais dari liga tarkam...🥳🥳;0;0;0
@idextratime Bener apa lagi nanti piala dunia di tanah Amerika yang kultur nya hampir sama dengan negara Argentina. Pasti juara lagi...;1;0;12
@idextratime Argentina Juara.. Titik!;0;0;0
Tiba-tiba kepikiran. Faktanya, mau argentina atau prancis yg juara, kita semua ttp falling in love with people we can't have;0;0;0
@yusuf_dumdum SIAP PRANCIS TETAP YG TERBAIK HANYA KARENA TDK ADA KARIM BENZEMA, PAUL POGBA DAN NGOLO KANTE, ARGENTINA BISA MENIKMATI JUARA;0;0;0
Klo .... Vs Argentina ya msh ada peluang juara pak;0;1;0
Ini komen gw hampir sebulan lalu..gak nyangka Argentina juara beneran...walo Portugal nyungsep duluan gpp asal Argentina menang ,🤣🍿🤣🍿;0;0;0
Messi Tak Percaya, Jika Argentina Akhirnya Merengkuh Juara Piala Dunia 2022.  https://t.co/Z7xT1e7Biw;0;0;0
congratulations @Argentina juara piala dunia qatar 2022..🎉🎉🎉 vidionya keren…👍👍👍;0;0;0
#FOTO Kylian Mbappe harus berpuas hati dengan raihan juara 2 Piala Dunia usai dikalahkan Argentina lewat adu penalti. Wajah kecewanya tak bisa disembunyikan.  Foto: AP Photo  #juaraboladunia #Mbappe #Prancis #Qatar2022  https://t.co/t8dJBbmUGz;7;45;307
Drake viral usai mempertaruhkan uang US$ 1 juta untuk kemenangan Argentina. Meski kenyataannya Argentina jadi juara, penyanyi lagu Hotline Bling itu justru apes karena memasang taruhan di 1x2, dan tidak memperhitungkan babak extra time.  #drakekalahtaruhan #lagajuaradunia2022  https://t.co/e2koRVqPIA;4;4;16
@senogp @MoooiPustaka Pecinta Argentina dan La Pulga Lionel Messi, mas. Selamat 😁💪 akhirnyaaa Argentina juara lagi.   Ngomong2 semoga saya dapet kura2 berjanggut. Baca ripiunya orang, kayaknya menarik. Penasaran buat baca novel tebal itu 😁;0;0;0
@SerieA_Lawas Pertama kali nonton piala dunia 98, lihat list pemain dari negara juara, squad Argentina secara keseluruhan diisi pemain biasa ja, kecuali di area depan. Padahal biasanya yg juara dunia, diisi pemain bertabur bintang.;1;0;0
@idextratime Yang bilang Argentina juara settingan itu gak bener tapi memang di setiap pertandingan Argentina selalu di untungkan wasit 👎;0;0;0
Mau heran tapi ini argentina wkwkwk Dunia dukung argentina ini ya karena Messi, bukan pure karena pengen dukung Argentina juara.wkwkwk;0;1;0
@EazyMathapakinE @idextratime Emang klo di luar negri umur jadi suatu yg penting kaya di indo ya? Gw yakin dia ngomong kaya gitu juga secara spontan bukan sengaja. Dia live kan emang mau ngerayain Argentina juara, sama aja kaya pas dia juara Copa aguero j;2;0;0
Piala Dunia 2022: Messi Terbaik!  Sukses Argentina menjadi juara Piala Dunia 2022 semakin manis buat Lionel Messi. Sang megabintang turut didapuk sebagai pemain terbaik turnamen itu.   https://t.co/VwgwLKWCRs;0;0;0
Dibalik pertandingan kemarin yang bikin dagdigdug ser pada detik-detik terakhir yang saling mengejar, kemenangan Argentina sebagai juara dunia gak terlepas dari kepemimpinan Lionel Messi yang keren banget! 🤩;1;0;2
Argentina Juara Piala Dunia 2022, Bukti Prediksi EA Sports Selalu Benar Sejak 2010  https://t.co/OeoCjz92Vz #beritajogja #jogja #jogjaistimewa  https://t.co/l64QkZJNdp;0;0;0
@idextratime Gimana kondisi dunia medson min kalau misal yang juara portugal bukan argentina 🤣;1;0;0
🏆NEGARA-NEGARA YANG JADI JUARA DI PIALA DUNIA FIFA🏆  1.Brazil 5 kali 🇧🇷 2.Italia 2 kali 🇮🇹 3.Jerman 4 kali 🇩🇪 4.Uruguay 2 kali 🇺🇾 5.Argentina 3 kali 🇦🇷 6.Inggeris 1 kali 🇳🇿 7.Perancis 2 kali 🇫🇷 8.Spanyol 1 kali 🇪🇸 9.Malaysia LAIN KALI 🇲🇾;1;2;9
Congrats buat Argentina karna sudah Juara World Cup Qatar 2022 Dan Untuk France kalian tetap hebat tapi blum beruntung saja Dan Akhirnya Sang Mega Bintang Lionel Messi Meraih Trophy Yang Ia Dambakan Selama Ini !  https://t.co/1GWf3wC6dS;0;0;0
Angel Di Maria dan Lionel Messi Abadi Jadi Manusia Dewa Argentina Usai Juara di Final Piala Dunia Terbaik Sepanjang Masa  https://t.co/OXr9oYjOpi;1;1;2
parlay Argentina Juara Pildun Indonesia Juara AFF Tamir Masuk ITB;0;0;2
Argentina Bawa Uang Hadiah Rp 655 Miliar dari Qatar: Timnas Argentina pulang dari Qatar dengan membawa pulang uang 42 juta dolar Amerika Serikat atau sekitar Rp 655 miliar atas keberhasilan menjadi juara…  https://t.co/HcyhGcniGx #beritabaik #timesindonesia #ketahananinformasi;0;0;0
Para haters Messi kasihan masih belum terima kenyataan. Dampaknya semakin gila nyalah2in var, wasit, ngatain juara give away, apalah apalah wkwkwk tetep gak akan bisa mengubah fakta kalau yg juara piala dunia 2022 Argentina boss! Messi yg juara boss! wkwkwk jgn nangis gt ah! 🤣🤣;0;0;0
argentina juara boss!!!;0;0;0
Argentina juara piala dunia 2022  https://t.co/VscHpRVIGr;0;0;0
@elguerrer000 @Camavinga Argentina juara, gw cuma happy buat Messi, selain itu udah ngga ada. 99% nyawa Argentina ada di Messi. Mau pembenci Messi, mau fans Ronaldo, objektif aja kalo Messi di piala dunia kali ini emang main gila-gilaan.  Tapi kan Argen d;0;0;1
Gue tau bgt kalo taruhan jarang menang, tp disisi lain mau liat Argentina juara. Makanya kenapa gue pegang Prancis  #NenanginDiri;1;0;0
Tim Tango Juara Piala Dunia 2022, Putin Beri Selamat ke Presiden Argentina – inews –  https://t.co/w4OZFrbxkP – #Opsiin #Kamidi #Opsiminfo- https://t.co/GWdb2Ahbqs;0;0;0
@idextratime Lucu emg netizen indonesia.. yg juara argentina... yg kalah prancis.. mereka ber2 udah biasa aja g ngungkit ngungkit hal beginian... eh malah d indonesia yg rame ini itu... kasian emg... hahahaha;0;0;2
"@indodax 🥺 Akhir tahun 2022 porto masih mines min bikin badmood tapi lumayan terobati argentina &amp; messi cs berhasil juara pildun 2022, dan saya optimis tahun baru 2023 bisa membawa market crypto terbang lagi to the moon. @luciacun @Demsi2022 @Felma";0;0;2
Setelah Argentina Juara Piala Dunia 2022 Gw Pengen jadi Fans Ronaldo atau Pembenci Messi, 3 hari aja, gmna ya rasanya 🫠;11;5;70
Argentina Juara Piala Dunia 2022: Penantian 36 Tahun  Argentina tampil sebagai juara Piala Dunia 2022 setelah menumpas Prancis melalui adu penalti di final. Argentina mengakhiri penantian juara usai 36 tahun.   https://t.co/0AskZN0DZv;0;0;0
@SetPiecer Harganya naik sekarang bang, soalnya Argentina juara dunia   https://t.co/NmM0hz7fQZ;0;0;0
awal mula kenapa argentina bisa jadi juara dunia  https://t.co/EVCIUtYuDw;0;0;0
IYA AJG GUA TAU ARGENTINA JUARA 20 DETIK SEBELUMNYA JD GA DEGDEG2AN SAMSEK, KONTOOLLL;0;0;1
Argentina Juara Piala Dunia, Messi dkk Bawa Pulang Rp 655 M  https://t.co/Gl5xurUzGb;0;0;0
Laga Penuh Drama, Argentina Juara Piala Dunia Qatar 2022  https://t.co/lypz7PAPx7 via @WartaSiber.com;0;0;0
Argentina 🇦🇷 dan messi sudah Juara Dunia, Juara Piala Dunia 2022 Saatnya Indonesia 🇲🇨 Juara AFF #JuaraDunia #Messi #FIFAWorldCup #Indonesia #AFF #AFFCup2022;0;0;0
@SiaranBolaLive U know dia orang argentina 🤣 mau maen mau kagak kalo timnasnya juara ya pasti happy lah 🤣🤣🤣;0;0;0
Selamat untuk Argentina yang menjadi juara Piala Dunia 2022 🇦🇷🇦🇷🇦🇷;0;0;0
Ketolong final? Pildun Qatar udah seru sejak Arab menang lawan Argentina, Jepang juara grup ngalahin Spanyol dan mulangin Jerman, Korea Selatan lolos ke babak knockout, Maroko sampai ke semi final, 3 kiper ajaib (Bonou, Livakovic, Emi Martinez), dan ditutup sama final epic.;1;0;1
Bawa Argentina juara dunia, julukan GOAT (Greatest of All Time) untuk Messi semakin kuat!  https://t.co/gG9qhQXGdV;0;1;0
Juara Piala Dunia 2022, Argentina Bawa Pulang Rp1,2 Triliun #NewsRCTIPlus @RCTIPlus  https://t.co/Tov1QXWl5P;0;0;1
Argentina juara World cup di tengah tengah krisis ekonomi dan high inflation;0;0;0
Argentina Juara Piala Dunia, Akun Instagram Messi Diserbu Artis Indonesia  https://t.co/cv81EhHBsu;0;0;0
